Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Concepte,Rang_soroll,Valor
3,Sants-Montjuïc,13,la Marina de Port,VIANANTS_E,60-65 dB,0.00%
3,Sants-Montjuïc,13,la Marina de Port,VIANANTS_E,65-70 dB,0.00%
3,Sants-Montjuïc,13,la Marina de Port,VIANANTS_E,70-75 dB,0.00%
3,Sants-Montjuïc,13,la Marina de Port,VIANANTS_E,75-80 dB,0.00%
3,Sants-Montjuïc,13,la Marina de Port,VIANANTS_E,>=80 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,<40 dB,96.17%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,40-45 dB,3.72%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,45-50 dB,0.11%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,50-55 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,55-60 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,60-65 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,65-70 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,70-75 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,75-80 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,VIANANTS_E,>=80 dB,0.00%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,<40 dB,94.42%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,40-45 dB,2.20%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,45-50 dB,2.33%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,50-55 dB,1.05%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,55-60 dB,0.00%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,60-65 dB,0.00%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,65-70 dB,0.00%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,70-75 dB,0.00%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,75-80 dB,0.00%
3,Sants-Montjuïc,15,Hostafrancs,VIANANTS_E,>=80 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,<40 dB,92.39%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,40-45 dB,5.48%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,45-50 dB,2.13%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,50-55 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,55-60 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,60-65 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,65-70 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,70-75 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,75-80 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,VIANANTS_E,>=80 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,<40 dB,96.98%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,40-45 dB,1.00%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,45-50 dB,2.02%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,50-55 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,55-60 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,60-65 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,65-70 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,70-75 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,75-80 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,VIANANTS_E,>=80 dB,0.00%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,<40 dB,87.59%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,40-45 dB,7.36%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,45-50 dB,3.69%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,50-55 dB,0.90%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,55-60 dB,0.44%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,60-65 dB,0.02%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,65-70 dB,0.00%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,70-75 dB,0.00%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,75-80 dB,0.00%
3,Sants-Montjuïc,18,Sants,VIANANTS_E,>=80 dB,0.00%
4,Les Corts,19,les Corts,VIANANTS_E,<40 dB,95.89%
4,Les Corts,19,les Corts,VIANANTS_E,40-45 dB,2.81%
4,Les Corts,19,les Corts,VIANANTS_E,45-50 dB,1.25%
4,Les Corts,19,les Corts,VIANANTS_E,50-55 dB,0.05%
4,Les Corts,19,les Corts,VIANANTS_E,55-60 dB,0.00%
4,Les Corts,19,les Corts,VIANANTS_E,60-65 dB,0.00%
4,Les Corts,19,les Corts,VIANANTS_E,65-70 dB,0.00%
4,Les Corts,19,les Corts,VIANANTS_E,70-75 dB,0.00%
4,Les Corts,19,les Corts,VIANANTS_E,75-80 dB,0.00%
4,Les Corts,19,les Corts,VIANANTS_E,>=80 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,<40 dB,96.11%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,40-45 dB,2.92%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,45-50 dB,0.97%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,50-55 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,55-60 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,60-65 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,65-70 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,70-75 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,75-80 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,VIANANTS_E,>=80 dB,0.00%
4,Les Corts,21,Pedralbes,VIANANTS_E,<40 dB,99.98%
4,Les Corts,21,Pedralbes,VIANANTS_E,40-45 dB,0.02%
4,Les Corts,21,Pedralbes,VIANANTS_E,45-50 dB,0.00%
4,Les Corts,21,Pedralbes,VIANANTS_E,50-55 dB,0.00%
4,Les Corts,21,Pedralbes,VIANANTS_E,55-60 dB,0.00%
4,Les Corts,21,Pedralbes,VIANANTS_E,60-65 dB,0.00%
4,Les Corts,21,Pedralbes,VIANANTS_E,65-70 dB,0.00%
4,Les Corts,21,Pedralbes,VIANANTS_E,70-75 dB,0.00%
4,Les Corts,21,Pedralbes,VIANANTS_E,75-80 dB,0.00%
4,Les Corts,21,Pedralbes,VIANANTS_E,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,<40 dB,99.79%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,40-45 dB,0.21%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,45-50 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,50-55 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,55-60 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,60-65 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,65-70 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,70-75 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",VIANANTS_E,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,<40 dB,90.06%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,40-45 dB,7.92%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,45-50 dB,1.39%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,50-55 dB,0.63%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,55-60 dB,0.00%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,60-65 dB,0.00%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,65-70 dB,0.00%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,70-75 dB,0.00%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,23,Sarrià,VIANANTS_E,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,<40 dB,99.24%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,40-45 dB,0.58%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,45-50 dB,0.18%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,50-55 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,55-60 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,60-65 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,65-70 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,70-75 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,VIANANTS_E,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,<40 dB,95.94%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,40-45 dB,2.59%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,45-50 dB,1.47%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,50-55 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,55-60 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,60-65 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,65-70 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,70-75 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,VIANANTS_E,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,<40 dB,97.93%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,40-45 dB,0.83%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,45-50 dB,0.58%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,50-55 dB,0.23%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,55-60 dB,0.14%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,60-65 dB,0.29%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,65-70 dB,0.00%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,70-75 dB,0.00%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,VIANANTS_E,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,<40 dB,89.36%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,40-45 dB,5.95%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,45-50 dB,4.31%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,50-55 dB,0.38%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,55-60 dB,0.00%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,60-65 dB,0.00%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,65-70 dB,0.00%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,70-75 dB,0.00%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,VIANANTS_E,>=80 dB,0.00%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,<40 dB,98.58%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,40-45 dB,0.74%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,45-50 dB,0.10%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,50-55 dB,0.58%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,55-60 dB,0.00%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,60-65 dB,0.00%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,65-70 dB,0.00%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,70-75 dB,0.00%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,75-80 dB,0.00%
6,Gràcia,28,Vallcarca i els Penitents,VIANANTS_E,>=80 dB,0.00%
6,Gràcia,29,el Coll,VIANANTS_E,<40 dB,96.37%
6,Gràcia,29,el Coll,VIANANTS_E,40-45 dB,3.63%
6,Gràcia,29,el Coll,VIANANTS_E,45-50 dB,0.00%
6,Gràcia,29,el Coll,VIANANTS_E,50-55 dB,0.00%
6,Gràcia,29,el Coll,VIANANTS_E,55-60 dB,0.00%
6,Gràcia,29,el Coll,VIANANTS_E,60-65 dB,0.00%
6,Gràcia,29,el Coll,VIANANTS_E,65-70 dB,0.00%
6,Gràcia,29,el Coll,VIANANTS_E,70-75 dB,0.00%
6,Gràcia,29,el Coll,VIANANTS_E,75-80 dB,0.00%
6,Gràcia,29,el Coll,VIANANTS_E,>=80 dB,0.00%
6,Gràcia,30,la Salut,VIANANTS_E,<40 dB,94.15%
6,Gràcia,30,la Salut,VIANANTS_E,40-45 dB,3.69%
6,Gràcia,30,la Salut,VIANANTS_E,45-50 dB,1.29%
6,Gràcia,30,la Salut,VIANANTS_E,50-55 dB,0.87%
6,Gràcia,30,la Salut,VIANANTS_E,55-60 dB,0.00%
6,Gràcia,30,la Salut,VIANANTS_E,60-65 dB,0.00%
6,Gràcia,30,la Salut,VIANANTS_E,65-70 dB,0.00%
6,Gràcia,30,la Salut,VIANANTS_E,70-75 dB,0.00%
6,Gràcia,30,la Salut,VIANANTS_E,75-80 dB,0.00%
6,Gràcia,30,la Salut,VIANANTS_E,>=80 dB,0.00%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,<40 dB,77.21%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,40-45 dB,7.41%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,45-50 dB,7.08%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,50-55 dB,6.47%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,55-60 dB,1.48%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,60-65 dB,0.35%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,65-70 dB,0.00%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,70-75 dB,0.00%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,75-80 dB,0.00%
6,Gràcia,31,la Vila de Gràcia,VIANANTS_E,>=80 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,<40 dB,91.29%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,40-45 dB,1.56%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,45-50 dB,5.01%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,50-55 dB,2.14%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,55-60 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,60-65 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,65-70 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,70-75 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,75-80 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,<40 dB,97.66%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,40-45 dB,2.11%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,45-50 dB,0.23%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,<40 dB,99.81%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,40-45 dB,0.19%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,45-50 dB,0.00%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,34,Can Baró,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,<40 dB,98.43%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,40-45 dB,1.36%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,45-50 dB,0.21%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,<40 dB,99.28%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,40-45 dB,0.72%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,45-50 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,<40 dB,92.93%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,40-45 dB,4.39%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,45-50 dB,1.66%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,50-55 dB,1.02%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,37,el Carmel,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,<40 dB,95.17%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,40-45 dB,4.62%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,45-50 dB,0.21%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,<40 dB,100.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,40-45 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,45-50 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,<40 dB,100.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,40-45 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,45-50 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,40,Montbau,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,<40 dB,97.91%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,40-45 dB,2.09%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,45-50 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,<40 dB,86.09%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,40-45 dB,13.91%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,45-50 dB,0.00%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,50-55 dB,0.00%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,55-60 dB,0.00%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,42,la Clota,VIANANTS_E,>=80 dB,0.00%
7,Horta-Guinardó,43,Horta,VIANANTS_E,<40 dB,95.45%
7,Horta-Guinardó,43,Horta,VIANANTS_E,40-45 dB,3.12%
7,Horta-Guinardó,43,Horta,VIANANTS_E,45-50 dB,0.95%
7,Horta-Guinardó,43,Horta,VIANANTS_E,50-55 dB,0.42%
7,Horta-Guinardó,43,Horta,VIANANTS_E,55-60 dB,0.06%
7,Horta-Guinardó,43,Horta,VIANANTS_E,60-65 dB,0.00%
7,Horta-Guinardó,43,Horta,VIANANTS_E,65-70 dB,0.00%
7,Horta-Guinardó,43,Horta,VIANANTS_E,70-75 dB,0.00%
7,Horta-Guinardó,43,Horta,VIANANTS_E,75-80 dB,0.00%
7,Horta-Guinardó,43,Horta,VIANANTS_E,>=80 dB,0.00%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,VIANANTS_E,<40 dB,92.09%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,VIANANTS_E,40-45 dB,5.64%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,VIANANTS_E,45-50 dB,1.71%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,VIANANTS_E,50-55 dB,0.56%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,VIANANTS_E,55-60 dB,0.00%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,VIANANTS_E,60-65 dB,0.00%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,VIANANTS_E,65-70 dB,0.00%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,VIANANTS_E,70-75 dB,0.00%
