"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2017S000623    ",3,"Sants-Montjuïc",11,"el Poble-sec",701497,"B-10 (Llobregat)","0013S0000","Dimarts","2017",1,"Gener","24","05","Desobeir altres senyals","Nit","430747.47 ","4580672.82","2.17075602342277","41.3727489306375"
"2017S007577    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",180,"A Zona Franca","9999 9999","Dimecres","2017",9,"Setembre","13","09","No respectar distàncies","Matí","428494.46 ","4577865.05","2.14414867887471","41.3472630630087"
"2017S008396    ",3,"Sants-Montjuïc",11,"el Poble-sec",66600,"Carlos Ibáñez","0001 0002","Dimecres","2017",10,"Octubre","11","17","Altres","Tarda","430766.82 ","4580455.85","2.17101218580069","41.3707964088548"
"2017S007220    ",3,"Sants-Montjuïc",11,"el Poble-sec",169409,"Corts Catalanes","0326 0378","Dilluns","2017",8,"Agost","28","17","No respectar distàncies","Tarda","428828.7  ","4580797.04","2.14779923395555","41.3737001983179"
"2017S008259    ",3,"Sants-Montjuïc",11,"el Poble-sec",701266,"Litoral (Llobregat)","001210000","Divendres","2017",10,"Octubre","6","13","Manca d'atenció a la conducció","Matí","430813.12 ","4579933.49","2.17162542171018","41.3660956399620"
"2017S010210    ",3,"Sants-Montjuïc",11,"el Poble-sec",701266,"Litoral (Llobregat)","001260000","Divendres","2017",12,"Desembre","8","21","No respectar distàncies","Tarda","430450.5  ","4579358.49","2.16735609501458","41.3608854978847"
"2017S010351    ",3,"Sants-Montjuïc",11,"el Poble-sec",701266,"Litoral (Llobregat)","001310000","Divendres","2017",12,"Desembre","15","05","Manca d'atenció a la conducció","Nit","430515.24 ","4579432.98","2.16812149479607","41.3615620038860"
"2017S005422    ",3,"Sants-Montjuïc",11,"el Poble-sec",701266,"Litoral (Llobregat)","001310000","Dimecres","2017",6,"Juny","21","07","Manca d'atenció a la conducció","Matí","430515.24 ","4579432.98","2.16812149479607","41.3615620038860"
"2017S000043    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",78802,"Cisell","0004 0004","Dimarts","2017",1,"Gener","3","05","Gir indegut o sense precaució","Nit","431242.62 ","4580854.67","2.17665578003065","41.3744292968808"
"2017S009778    ",3,"Sants-Montjuïc",11,"el Poble-sec",118805,"Exposició","0093 0093","Divendres","2017",11,"Novembre","24","13","No respectat pas de vianants","Matí","429866.4  ","4580534.94","2.16023725722364","41.3714307234886"
"2017S006112    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",96780,"D Zona Franca","0027 0027","Dimarts","2017",7,"Juliol","11","17","No determinada","Tarda","427022.05 ","4575636.2 ","2.12681850448512","41.3270563835865"
"2017S007705    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",106861,"E Zona Franca","0046 0046","Dilluns","2017",9,"Setembre","18","05","Gir indegut o sense precaució","Nit","427265.97 ","4576644.81","2.12961207031110","41.3361626820179"
"2017S003114    ",3,"Sants-Montjuïc",11,"el Poble-sec",700690,"Migdia","0156 0174","Dimarts","2017",4,"Abril","4","13","Desconegut","Matí","429139.56 ","4579303.27","2.15169084957464","41.3602737403270"
"2017S001137    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",96780,"D Zona Franca","0049 0051","Divendres","2017",2,"Febrer","10","18","Altres","Tarda","428828.7  ","4580797.04","2.14779923395555","41.3737001983179"
"2017S007728    ",3,"Sants-Montjuïc",11,"el Poble-sec",189202,"Magalhães","0039 0039","Dilluns","2017",9,"Setembre","18","19","Desobeir altres senyals","Tarda","430103.68 ","4580617.97","2.16306471515519","41.3721992094435"
"2017S009310    ",3,"Sants-Montjuïc",11,"el Poble-sec",198804,"Paral·lel","0121 0121","Divendres","2017",11,"Novembre","10","14","Canvi de carril sense precaució","Tarda","429910.63 ","4580909.28","2.16072277581810","41.3748061458267"
"2017S004024    ",3,"Sants-Montjuïc",11,"el Poble-sec",198804,"Paral·lel","0077X0077X","Dissabte","2017",5,"Maig","6","19","No respectar distàncies","Tarda","430523.1  ","4580901.11","2.16804709732491","41.3747857174623"
"2017S000124    ",3,"Sants-Montjuïc",11,"el Poble-sec",108007,"Elkano","0043B0043B","Dijous","2017",1,"Gener","5","22","Manca d'atenció a la conducció","Nit","428687.32 ","4577782.11","2.14646349911064","41.3465331586376"
"2017S008558    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0126 0126","Dimarts","2017",10,"Octubre","17","23","Manca d'atenció a la conducció","Nit","430589.62 ","4580783.46","2.16885596903559","41.3737318230970"
"2017S006211    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0128 0128","Diumenge","2017",7,"Juliol","16","07","Manca d'atenció a la conducció","Matí","430581.37 ","4580773.06","2.16875851623246","41.3736374410785"
"2017S003170    ",3,"Sants-Montjuïc",11,"el Poble-sec",198804,"Paral·lel","0033 0035","Dimecres","2017",4,"Abril","5","22","Desconegut","Nit","430955.38 ","4580894.89","2.17321664114510","41.3747669327470"
"2017S004212    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",700127,"Major de Mercabarna","0009 0009","Divendres","2017",5,"Maig","12","04","Manca d'atenció a la conducció","Nit","426146.49 ","4576286.04","2.11627803411027","41.3328294610705"
"2017S000188    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",700968,"Suez","0017 0017","Dilluns","2017",1,"Gener","9","12","Manca d'atenció a la conducció","Matí","428398.77 ","4578658.88","2.14291125672991","41.3544043348803"
"2017S000323    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001770000","Divendres","2017",1,"Gener","13","15","Desobeir altres senyals","Tarda","428608.62 ","4577923.34","2.14550626081099","41.3477981979326"
"2017S000471    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",700133,"Transversal 5","0009 0013","Dimarts","2017",1,"Gener","17","18","Canvi de carril sense precaució","Tarda","427529.34 ","4576488.52","2.13277799383349","41.3347787751870"
"2017S004084    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)","001130000","Dilluns","2017",5,"Maig","8","19","Canvi de carril sense precaució","Tarda","430993.73 ","4580287.98","2.17374433913636","41.3693039530468"
"2017S005706    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)","001140000","Divendres","2017",6,"Juny","30","16","No respectar distàncies","Tarda","430993.73 ","4580287.98","2.17374433913636","41.3693039530468"
"2017S009194    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001270000","Dimarts","2017",11,"Novembre","7","14","Manca d'atenció a la conducció","Tarda","430380.57 ","4579288.87","2.16652810800431","41.3602524004879"
"2017S009848    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)","001560000","Diumenge","2017",11,"Novembre","26","17","Manca d'atenció a la conducció","Tarda","428549.8  ","4578010.59","2.14479295771151","41.3485788124386"
"2017S008963    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001390000","Dilluns","2017",10,"Octubre","30","10","Manca d'atenció a la conducció","Matí","429560.28 ","4578433.34","2.15682140340256","41.3524754806003"
"2017S007436    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)","001700000","Dijous","2017",9,"Setembre","7","01","Manca d'atenció a la conducció","Nit","427200.43 ","4577361.6 ","2.12874286869373","41.3426126514167"
"2017S004100    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)","001700000","Dimarts","2017",5,"Maig","9","08","Altres","Matí","427024.81 ","4577263.64","2.12665579644674","41.3417144571575"
"2017S004586    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",369408,"Zona Franca","0002D0002H","Dimecres","2017",5,"Maig","24","14","Manca precaució efectuar marxa enrera","Tarda","428629.73 ","4578230.12","2.14572246620060","41.3505631447469"
"2017S005760    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001470000","Dilluns","2017",7,"Juliol","3","09","Canvi de carril sense precaució","Matí","429644.79 ","4578490.83","2.15782488211119","41.3530006702917"
"2017S006711    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)","001730000","Dijous","2017",8,"Agost","3","00","No determinada","Nit","426933.47 ","4577222.83","2.12556911149259","41.3413386100306"
"2017S010203    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)","001750000","Divendres","2017",12,"Desembre","8","00","No respectar distàncies","Nit","426836.6  ","4577195.48","2.12441472804112","41.3410834798112"
"2017S002528    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",700965,"Mar Groga","0034 0034","Dimecres","2017",3,"Març","29","20","Altres","Tarda","425845.4  ","4575752.83","2.11274535884065","41.3279993564509"
"2017S008254    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001520000","Divendres","2017",10,"Octubre","6","16","No respectar distàncies","Tarda","428124.46 ","4577540.99","2.13976483457481","41.3443113980793"
"2017S009455    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001540000","Dimecres","2017",11,"Novembre","15","09","Canvi de carril sense precaució","Matí","428387.67 ","4577891   ","2.14286925853395","41.3474872918874"
"2017S004235    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001580000","Divendres","2017",5,"Maig","12","17","Desconegut","Tarda","427843.56 ","4577637.92","2.13639613839513","41.3451592838890"
"2017S007759    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001580000","Dimarts","2017",9,"Setembre","19","18","Canvi de carril sense precaució","Tarda","427843.56 ","4577637.92","2.13639613839513","41.3451592838890"
